Date,Open,High,Low,Close
2013/07/01,1609.78003,1626.60999,1609.78003,1614.95996
2013/06/28,1611.12,1615.93994,1601.06006,1606.28003
2013/06/27,1606.43994,1620.06995,1606.43994,1613.19995
2013/06/26,1592.27002,1606.82996,1592.27002,1603.26001
2013/06/25,1577.52002,1593.79004,1577.08997,1588.03003
2013/06/24,1588.77002,1588.77002,1560.32996,1573.08997
2013/06/21,1588.62,1599.18994,1577.69995,1592.43005
2013/06/20,1624.62,1624.62,1584.31995,1588.18994
2013/06/19,1651.82996,1652.44995,1628.91003,1628.93005
2013/06/18,1639.77002,1654.18994,1639.77002,1651.81006
2013/06/17,1630.64001,1646.5,1630.33997,1639.04004
2013/06/14,1635.52002,1640.80005,1623.95996,1626.72998
2013/06/13,1612.15002,1639.25,1608.06995,1636.35999
2013/06/12,1629.93994,1637.70996,1610.92004,1612.52002
2013/06/11,1638.64001,1640.13,1622.92004,1626.13
2013/06/10,1644.67004,1648.68994,1639.26001,1642.81006
2013/06/07,1625.27002,1644.40002,1625.27002,1643.38
2013/06/06,1609.29004,1622.56006,1598.22998,1622.56006
2013/06/05,1629.05005,1629.31006,1607.08997,1608.90002
2013/06/04,1640.72998,1646.53003,1623.62,1631.38
2013/06/03,1631.70996,1640.42004,1622.71997,1640.42004
2013/05/31,1652.13,1658.98999,1630.73999,1630.73999
2013/05/30,1649.14001,1661.91003,1648.60999,1654.41003
2013/05/29,1656.56995,1656.56995,1640.05005,1648.35999
2013/05/28,1652.63,1674.20996,1652.63,1660.06006
2013/05/24,1646.67004,1649.78003,1636.88,1649.59998
2013/05/23,1651.62,1655.5,1635.53003,1650.51001
2013/05/22,1669.39001,1687.18005,1648.85999,1655.34998
2013/05/21,1666.19995,1674.93005,1662.67004,1669.16003
2013/05/20,1665.70996,1672.83997,1663.52002,1666.29004
2013/05/17,1652.44995,1667.46997,1652.44995,1667.46997
2013/05/16,1658.06995,1660.51001,1648.59998,1650.46997
2013/05/15,1649.13,1661.48999,1646.68005,1658.78003
2013/05/14,1633.75,1651.09998,1633.75,1650.33997
2013/05/13,1632.09998,1636,1626.73999,1633.77002
2013/05/10,1626.68994,1633.69995,1623.70996,1633.69995
2013/05/09,1632.68994,1635.01001,1623.08997,1626.67004
2013/05/08,1625.94995,1632.78003,1622.69995,1632.68994
2013/05/07,1617.55005,1626.03003,1616.64001,1625.95996
2013/05/06,1614.40002,1619.77002,1614.20996,1617.5
2013/05/03,1597.59998,1618.45996,1597.59998,1614.42004
2013/05/02,1582.77002,1598.59998,1582.77002,1597.58997
2013/05/01,1597.55005,1597.55005,1581.28003,1582.69995
2013/04/30,1593.57996,1597.56995,1586.5,1597.56995
2013/04/29,1582.33997,1596.65002,1582.33997,1593.60999
2013/04/26,1585.16003,1585.78003,1577.56006,1582.23999
2013/04/25,1578.93005,1592.64001,1578.93005,1585.16003
2013/04/24,1578.78003,1583,1575.80005,1578.79004
2013/04/23,1562.5,1579.57996,1562.5,1578.78003
2013/04/22,1555.25,1565.55005,1548.18994,1562.5
2013/04/19,1541.60999,1555.89001,1539.40002,1555.25
2013/04/18,1552.03003,1554.38,1536.03003,1541.60999
2013/04/17,1574.56995,1574.56995,1543.68994,1552.01001
2013/04/16,1552.35999,1575.34998,1552.35999,1574.56995
2013/04/15,1588.83997,1588.83997,1552.28003,1552.35999
2013/04/12,1593.30005,1593.30005,1579.96997,1588.84998
2013/04/11,1587.72998,1597.34998,1586.17004,1593.37
2013/04/10,1568.60999,1589.06995,1568.60999,1587.72998
2013/04/09,1563.10999,1573.89001,1560.92004,1568.60999
2013/04/08,1553.26001,1563.06995,1548.63,1563.06995
2013/04/05,1559.97998,1559.97998,1539.5,1553.28003
2013/04/04,1553.68994,1562.59998,1552.52002,1559.97998
2013/04/03,1570.25,1571.46997,1549.80005,1553.68994
2013/04/02,1562.17004,1573.66003,1562.17004,1570.25
2013/04/01,1569.18005,1570.56995,1558.46997,1562.17004
2013/03/28,1562.85999,1570.28003,1561.07996,1569.18994
2013/03/27,1563.75,1564.06995,1551.90002,1562.84998
2013/03/26,1551.68994,1563.94995,1551.68994,1563.77002
2013/03/25,1556.89001,1564.91003,1546.21997,1551.68994
2013/03/22,1545.90002,1557.73999,1545.90002,1556.89001
2013/03/21,1558.70996,1558.70996,1543.55005,1545.80005
2013/03/20,1548.33997,1561.56006,1548.33997,1558.70996
2013/03/19,1552.09998,1557.25,1538.56995,1548.33997
2013/03/18,1560.69995,1560.69995,1545.13,1552.09998
2013/03/15,1563.20996,1563.62,1555.73999,1560.69995
2013/03/14,1554.52002,1563.31995,1554.52002,1563.22998
2013/03/13,1552.47998,1556.39001,1548.25,1554.52002
2013/03/12,1556.21997,1556.77002,1548.23999,1552.47998
2013/03/11,1551.15002,1556.27002,1547.35999,1556.21997
2013/03/08,1544.26001,1552.47998,1542.93994,1551.18005
2013/03/07,1541.45996,1545.78003,1541.45996,1544.26001
2013/03/06,1539.79004,1545.25,1538.10999,1541.45996
2013/03/05,1525.19995,1543.46997,1525.19995,1539.79004
2013/03/04,1518.19995,1525.27002,1512.29004,1525.19995
2013/03/01,1514.68005,1519.98999,1501.47998,1518.19995
2013/02/28,1515.98999,1525.33997,1514.45996,1514.68005
2013/02/27,1496.93994,1520.07996,1494.88,1515.98999
2013/02/26,1487.84998,1498.98999,1485.01001,1496.93994
2013/02/25,1515.59998,1525.83997,1487.84998,1487.84998
2013/02/22,1502.42004,1515.64001,1502.42004,1515.59998
2013/02/21,1511.94995,1511.94995,1497.29004,1502.42004
2013/02/20,1530.93994,1530.93994,1511.41003,1511.94995
2013/02/19,1519.79004,1530.93994,1519.79004,1530.93994
2013/02/15,1521.38,1524.23999,1514.14001,1519.79004
2013/02/14,1520.32996,1523.14001,1514.02002,1521.38
2013/02/13,1519.43005,1524.68994,1515.93005,1520.32996
2013/02/12,1517.01001,1522.29004,1515.60999,1519.43005
2013/02/11,1517.93005,1518.31006,1513.60999,1517.01001
2013/02/08,1509.39001,1518.31006,1509.39001,1517.93005
2013/02/07,1512.12,1512.90002,1498.48999,1509.39001
2013/02/06,1511.29004,1512.53003,1504.70996,1512.12
2013/02/05,1495.70996,1514.95996,1495.70996,1511.29004
2013/02/04,1513.17004,1513.17004,1495.02002,1495.70996
2013/02/01,1498.10999,1514.41003,1498.10999,1513.17004
2013/01/31,1501.95996,1504.18994,1496.76001,1498.10999
2013/01/30,1507.83997,1509.93994,1500.10999,1501.95996
2013/01/29,1500.18005,1509.34998,1498.08997,1507.83997
2013/01/28,1502.95996,1503.22998,1496.32996,1500.18005
2013/01/25,1494.81995,1503.26001,1494.81995,1502.95996
2013/01/24,1494.81006,1502.27002,1489.45996,1494.81995
2013/01/23,1492.56006,1496.13,1489.90002,1494.81006
2013/01/22,1485.97998,1492.56006,1481.16003,1492.56006
2013/01/18,1480.94995,1485.97998,1475.81006,1485.97998
2013/01/17,1472.63,1485.16003,1472.63,1480.93994
2013/01/16,1472.32996,1473.95996,1467.59998,1472.63
2013/01/15,1470.67004,1473.31006,1463.76001,1472.33997
2013/01/14,1472.05005,1472.05005,1465.68994,1470.68005
2013/01/11,1472.12,1472.75,1467.57996,1472.05005
2013/01/10,1461.02002,1472.30005,1461.02002,1472.12
2013/01/09,1457.15002,1464.72998,1457.15002,1461.02002
2013/01/08,1461.89001,1461.89001,1451.64001,1457.15002
2013/01/07,1466.46997,1466.46997,1456.62,1461.89001
2013/01/04,1459.37,1467.93994,1458.98999,1466.46997
2013/01/03,1462.42004,1465.46997,1455.53003,1459.37
2013/01/02,1426.18994,1462.43005,1426.18994,1462.42004
2012/12/31,1402.43005,1426.73999,1398.10999,1426.18994
2012/12/28,1418.09998,1418.09998,1401.57996,1402.43005
2012/12/27,1419.82996,1422.80005,1401.80005,1418.09998
2012/12/26,1426.66003,1429.42004,1416.43005,1419.82996
2012/12/24,1430.15002,1430.15002,1424.66003,1426.66003
2012/12/21,1443.67004,1443.67004,1422.57996,1430.15002
2012/12/20,1435.81006,1443.69995,1432.81995,1443.68994
2012/12/19,1446.79004,1447.75,1435.80005,1435.81006
2012/12/18,1430.46997,1448,1430.46997,1446.79004
2012/12/17,1413.54004,1430.67004,1413.54004,1430.35999
2012/12/14,1419.44995,1419.44995,1411.88,1413.57996
2012/12/13,1428.47998,1431.35999,1416,1419.44995
2012/12/12,1427.83997,1438.58997,1426.76001,1428.47998
2012/12/11,1418.55005,1434.27002,1418.55005,1427.83997
2012/12/10,1418.06995,1421.64001,1415.64001,1418.55005
2012/12/07,1413.94995,1420.33997,1410.90002,1418.06995
2012/12/06,1409.43005,1413.94995,1405.93005,1413.93994
2012/12/05,1407.05005,1415.56006,1398.22998,1409.28003
2012/12/04,1409.45996,1413.14001,1403.65002,1407.05005
2012/12/03,1416.33997,1423.72998,1408.45996,1409.45996
2012/11/30,1415.94995,1418.85999,1411.63,1416.18005
2012/11/29,1409.95996,1419.69995,1409.04004,1415.94995
2012/11/28,1398.77002,1410.31006,1385.43005,1409.93005
2012/11/27,1406.29004,1409.01001,1398.03003,1398.93994
2012/11/26,1409.15002,1409.15002,1397.68005,1406.29004
2012/11/23,1391.03003,1409.16003,1391.03003,1409.15002
2012/11/21,1387.79004,1391.25,1386.39001,1391.03003
2012/11/20,1386.81995,1389.77002,1377.04004,1387.81006
2012/11/19,1359.88,1386.89001,1359.88,1386.89001
2012/11/16,1353.35999,1362.03003,1343.34998,1359.88
2012/11/15,1355.41003,1360.62,1348.05005,1353.32996
2012/11/14,1374.64001,1380.13,1352.5,1355.48999
2012/11/13,1380.03003,1388.81006,1371.39001,1374.53003
2012/11/12,1379.85999,1384.87,1377.18994,1380.03003
2012/11/09,1377.55005,1391.39001,1373.03003,1379.84998
2012/11/08,1394.53003,1401.22998,1377.51001,1377.51001
2012/11/07,1428.27002,1428.27002,1388.14001,1394.53003
2012/11/06,1417.26001,1433.38,1417.26001,1428.39001
2012/11/05,1414.02002,1419.90002,1408.13,1417.26001
2012/11/02,1427.58997,1434.27002,1412.91003,1414.19995
2012/11/01,1412.19995,1428.34998,1412.19995,1427.58997
2012/10/31,1410.98999,1418.76001,1405.94995,1412.16003
2012/10/26,1412.96997,1417.08997,1403.28003,1411.93994
2012/10/25,1409.73999,1421.12,1405.14001,1412.96997
2012/10/24,1413.19995,1420.04004,1407.09998,1408.75
2012/10/23,1433.73999,1433.73999,1407.56006,1413.10999
2012/10/22,1433.20996,1435.45996,1422.06006,1433.81995
2012/10/19,1457.33997,1457.33997,1429.84998,1433.18994
2012/10/18,1460.93994,1464.02002,1452.63,1457.33997
2012/10/17,1454.21997,1462.19995,1453.34998,1460.91003
2012/10/16,1440.31006,1455.51001,1440.31006,1454.92004
2012/10/15,1428.75,1441.31006,1427.23999,1440.13
2012/10/12,1432.83997,1438.43005,1425.53003,1428.58997
2012/10/11,1432.81995,1443.90002,1432.81995,1432.83997
2012/10/10,1441.47998,1442.52002,1430.64001,1432.56006
2012/10/09,1455.90002,1455.90002,1441.18005,1441.47998
2012/10/08,1460.93005,1460.93005,1453.09998,1455.88
2012/10/05,1461.40002,1470.95996,1456.89001,1460.93005
2012/10/04,1451.07996,1463.14001,1451.07996,1461.40002
2012/10/03,1446.05005,1454.30005,1441.98999,1450.98999
2012/10/02,1444.98999,1451.52002,1439.01001,1445.75
2012/10/01,1440.90002,1457.14001,1440.90002,1444.48999
2012/09/28,1447.13,1447.13,1435.59998,1440.67004
2012/09/27,1433.35999,1450.19995,1433.35999,1447.15002
2012/09/26,1441.59998,1441.59998,1430.53003,1433.31995
2012/09/25,1456.93994,1463.23999,1441.58997,1441.58997
2012/09/24,1459.76001,1460.71997,1452.06006,1456.89001
2012/09/21,1460.33997,1467.06995,1459.51001,1460.15002
2012/09/20,1461.05005,1461.22998,1449.97998,1460.26001
2012/09/19,1459.5,1465.15002,1457.88,1461.05005
2012/09/18,1461.18994,1461.46997,1456.13,1459.31995
2012/09/17,1465.42004,1465.63,1457.55005,1461.18994
2012/09/14,1460.06995,1474.51001,1460.06995,1465.77002
2012/09/13,1436.56006,1463.76001,1435.33997,1459.98999
2012/09/12,1433.56006,1439.15002,1432.98999,1436.56006
2012/09/11,1429.13,1437.76001,1429.13,1433.56006
2012/09/10,1437.92004,1438.73999,1428.97998,1429.07996
2012/09/07,1432.12,1437.92004,1431.44995,1437.92004
2012/09/06,1403.73999,1432.12,1403.73999,1432.12
2012/09/05,1404.93994,1408.81006,1401.25,1403.43994
2012/09/04,1406.54004,1409.31006,1396.56006,1404.93994
2012/08/31,1400.06995,1413.08997,1398.95996,1406.57996
2012/08/30,1410.07996,1410.07996,1397.01001,1399.47998
2012/08/29,1409.31995,1413.94995,1406.56995,1410.48999
2012/08/28,1410.43994,1413.63,1405.58997,1409.30005
2012/08/27,1411.13,1416.17004,1409.10999,1410.43994
2012/08/24,1401.98999,1413.45996,1398.04004,1411.13
2012/08/23,1413.48999,1413.48999,1400.5,1402.07996
2012/08/22,1413.08997,1416.12,1406.78003,1413.48999
2012/08/21,1418.13,1426.68005,1410.85999,1413.17004
2012/08/20,1417.84998,1418.13,1412.12,1418.13
2012/08/17,1415.83997,1418.70996,1414.67004,1418.16003
2012/08/16,1405.56995,1417.43994,1404.15002,1415.51001
2012/08/15,1403.89001,1407.72998,1401.82996,1405.53003
2012/08/14,1404.35999,1410.03003,1400.59998,1403.93005
2012/08/13,1405.87,1405.87,1397.31995,1404.10999
2012/08/10,1402.57996,1405.97998,1395.62,1405.87
2012/08/09,1402.26001,1405.94995,1398.80005,1402.80005
2012/08/08,1401.22998,1404.14001,1396.13,1402.21997
2012/08/07,1394.45996,1407.14001,1394.45996,1401.34998
2012/08/06,1391.04004,1399.63,1391.04004,1394.22998
2012/08/03,1365.44995,1394.16003,1365.44995,1390.98999
2012/08/02,1375.13,1375.13,1354.65002,1365
2012/08/01,1379.31995,1385.03003,1373.34998,1375.31995
2012/07/31,1385.27002,1387.16003,1379.17004,1379.31995
2012/07/30,1385.93994,1391.73999,1381.37,1385.30005
2012/07/27,1360.05005,1389.18994,1360.05005,1385.96997
2012/07/26,1338.17004,1363.13,1338.17004,1360.02002
2012/07/25,1338.34998,1343.97998,1331.5,1337.89001
2012/07/24,1350.52002,1351.53003,1329.23999,1338.31006
2012/07/23,1362.33997,1362.33997,1337.56006,1350.52002
2012/07/20,1376.51001,1376.51001,1362.18994,1362.66003
2012/07/19,1373.01001,1380.39001,1371.20996,1376.51001
2012/07/18,1363.57996,1375.26001,1358.95996,1372.78003
2012/07/17,1353.68005,1365.35999,1345.06995,1363.67004
2012/07/16,1356.5,1357.26001,1348.51001,1353.64001
2012/07/13,1334.81006,1357.69995,1334.81006,1356.78003
2012/07/12,1341.29004,1341.29004,1325.41003,1334.76001
2012/07/11,1341.40002,1345,1333.25,1341.44995
2012/07/10,1352.95996,1361.54004,1336.27002,1341.46997
2012/07/09,1354.66003,1354.87,1346.65002,1352.45996
2012/07/06,1367.08997,1367.08997,1348.03003,1354.68005
2012/07/05,1373.71997,1373.84998,1363.02002,1367.57996
2012/07/03,1365.75,1374.81006,1363.53003,1374.02002
2012/07/02,1362.32996,1366.34998,1355.69995,1365.51001
2012/06/29,1330.12,1362.17004,1330.12,1362.16003
2012/06/28,1331.52002,1331.52002,1313.29004,1329.04004
2012/06/27,1320.70996,1334.40002,1320.70996,1331.84998
2012/06/26,1314.08997,1324.23999,1310.30005,1319.98999
2012/06/25,1334.90002,1334.90002,1309.27002,1313.71997
2012/06/22,1325.92004,1337.81995,1325.92004,1335.02002
2012/06/21,1355.43005,1358.27002,1324.41003,1325.51001
2012/06/20,1358.04004,1361.56995,1346.44995,1355.68994
2012/06/19,1344.82996,1363.45996,1344.82996,1357.97998
2012/06/18,1342.42004,1348.21997,1334.45996,1344.78003
2012/06/15,1329.18994,1343.31995,1329.18994,1342.83997
2012/06/14,1314.88,1333.68005,1314.14001,1329.09998
2012/06/13,1324.02002,1327.28003,1310.51001,1314.88
2012/06/12,1309.40002,1324.31006,1306.62,1324.18005
2012/06/11,1325.71997,1335.52002,1307.72998,1308.93005
2012/06/08,1314.98999,1325.81006,1307.77002,1325.66003
2012/06/07,1316.15002,1329.05005,1312.68005,1314.98999
2012/06/06,1285.60999,1315.13,1285.60999,1315.13
2012/06/05,1277.81995,1287.62,1274.16003,1285.5
2012/06/04,1278.29004,1282.55005,1266.73999,1278.18005
2012/06/01,1309.87,1309.87,1277.25,1278.04004
2012/05/31,1313.08997,1319.73999,1298.90002,1310.32996
2012/05/30,1331.25,1331.25,1310.76001,1313.31995
2012/05/29,1318.90002,1334.93005,1318.90002,1332.42004
2012/05/25,1320.81006,1324.19995,1314.22998,1317.81995
2012/05/24,1318.71997,1324.14001,1310.5,1320.68005
2012/05/23,1316.02002,1320.70996,1296.53003,1318.85999
2012/05/22,1316.08997,1328.48999,1310.04004,1316.63
2012/05/21,1295.72998,1316.39001,1295.72998,1315.98999
2012/05/18,1305.05005,1312.23999,1291.97998,1295.21997
2012/05/17,1324.81995,1326.35999,1304.85999,1304.85999
2012/05/16,1330.78003,1341.78003,1324.79004,1324.80005
2012/05/15,1338.35999,1344.93994,1328.41003,1330.66003
2012/05/14,1351.93005,1351.93005,1336.60999,1338.34998
2012/05/11,1358.10999,1365.66003,1348.89001,1353.39001
2012/05/10,1354.57996,1365.88,1354.57996,1357.98999
2012/05/09,1363.19995,1363.72998,1343.13,1354.57996
2012/05/08,1369.16003,1369.16003,1347.75,1363.71997
2012/05/07,1368.79004,1373.91003,1363.93994,1369.57996
2012/05/04,1391.51001,1391.51001,1367.95996,1369.09998
2012/05/03,1402.31995,1403.06995,1388.70996,1391.56995
2012/05/02,1405.5,1405.5,1393.92004,1402.31006
2012/05/01,1397.85999,1415.31995,1395.72998,1405.81995
2012/04/30,1403.26001,1403.26001,1394,1397.91003
2012/04/27,1400.18994,1406.64001,1397.31006,1403.35999
2012/04/26,1390.64001,1402.08997,1387.28003,1399.97998
2012/04/25,1372.10999,1391.37,1372.10999,1390.68994
2012/04/24,1366.96997,1375.56995,1366.81995,1371.96997
2012/04/23,1378.53003,1378.53003,1358.79004,1366.93994
2012/04/20,1376.95996,1387.40002,1376.95996,1378.53003
2012/04/19,1385.07996,1390.45996,1370.30005,1376.92004
2012/04/18,1390.78003,1390.78003,1383.29004,1385.14001
2012/04/17,1369.56995,1392.76001,1369.56995,1390.78003
2012/04/16,1370.27002,1379.66003,1365.38,1369.56995
2012/04/13,1387.60999,1387.60999,1369.84998,1370.26001
2012/04/12,1368.77002,1388.13,1368.77002,1387.56995
2012/04/11,1358.97998,1374.70996,1358.97998,1368.70996
2012/04/10,1382.18005,1383.01001,1357.38,1358.58997
2012/04/09,1397.44995,1397.44995,1378.23999,1382.19995
2012/04/05,1398.79004,1401.59998,1392.92004,1398.07996
2012/04/04,1413.08997,1413.08997,1394.08997,1398.95996
2012/04/03,1418.97998,1419,1404.62,1413.38
2012/04/02,1408.46997,1422.38,1404.45996,1419.04004
2012/03/30,1403.31006,1410.89001,1401.42004,1408.46997
2012/03/29,1405.39001,1405.39001,1391.56006,1403.28003
2012/03/28,1412.52002,1413.65002,1397.19995,1405.54004
2012/03/27,1416.55005,1419.15002,1411.94995,1412.52002
2012/03/26,1397.10999,1416.57996,1397.10999,1416.51001
2012/03/23,1392.78003,1399.18005,1386.87,1397.10999
2012/03/22,1402.89001,1402.89001,1388.72998,1392.78003
2012/03/21,1405.52002,1407.75,1400.64001,1402.89001
2012/03/20,1409.58997,1409.58997,1397.68005,1405.52002
2012/03/19,1404.17004,1414,1402.43005,1409.75
2012/03/16,1402.55005,1405.88,1401.46997,1404.17004
2012/03/15,1394.17004,1402.63,1392.78003,1402.59998
2012/03/14,1395.94995,1399.42004,1389.96997,1394.28003
2012/03/13,1371.92004,1396.13,1371.92004,1395.94995
2012/03/12,1370.78003,1373.04004,1366.68994,1371.08997
2012/03/09,1365.96997,1374.76001,1365.96997,1370.87
2012/03/08,1352.65002,1368.71997,1352.65002,1365.91003
2012/03/07,1343.39001,1354.84998,1343.39001,1352.63
2012/03/06,1363.63,1363.63,1340.03003,1343.35999
2012/03/05,1369.58997,1369.58997,1359.13,1364.32996
2012/03/02,1374.08997,1374.53003,1366.42004,1369.63
2012/03/01,1365.90002,1376.17004,1365.90002,1374.08997
2012/02/29,1372.19995,1378.04004,1363.81006,1365.68005
2012/02/28,1367.56006,1373.08997,1365.96997,1372.18005
2012/02/27,1365.19995,1371.93994,1354.92004,1367.58997
2012/02/24,1363.45996,1368.92004,1363.45996,1365.73999
2012/02/23,1357.53003,1364.23999,1352.28003,1363.45996
2012/02/22,1362.10999,1362.69995,1355.53003,1357.66003
2012/02/21,1361.21997,1367.76001,1358.10999,1362.20996
2012/02/17,1358.06006,1363.40002,1357.23999,1361.22998
2012/02/16,1342.60999,1359.02002,1341.21997,1358.04004
2012/02/15,1350.52002,1355.87,1340.80005,1343.22998
2012/02/14,1351.30005,1351.30005,1340.82996,1350.5
2012/02/13,1343.06006,1353.34998,1343.06006,1351.77002
2012/02/10,1351.20996,1351.20996,1337.34998,1342.64001
2012/02/09,1349.96997,1354.31995,1344.63,1351.94995
2012/02/08,1347.04004,1351,1341.94995,1349.95996
2012/02/07,1344.32996,1349.23999,1335.92004,1347.05005
2012/02/06,1344.31995,1344.35999,1337.52002,1344.32996
2012/02/03,1326.20996,1345.33997,1326.20996,1344.90002
2012/02/02,1324.23999,1329.18994,1321.56995,1325.54004
2012/02/01,1312.44995,1330.52002,1312.44995,1324.08997
2012/01/31,1313.53003,1321.41003,1306.68994,1312.41003
2012/01/30,1316.16003,1316.16003,1300.48999,1313.01001
2012/01/27,1318.25,1320.06006,1311.71997,1316.32996
2012/01/26,1326.28003,1333.46997,1313.59998,1318.43005
2012/01/25,1314.40002,1328.30005,1307.65002,1326.06006
2012/01/24,1315.95996,1315.95996,1306.06006,1314.65002
2012/01/23,1315.29004,1322.28003,1309.89001,1316
2012/01/20,1314.48999,1315.38,1309.17004,1315.38
2012/01/19,1308.06995,1315.48999,1308.06995,1314.5
2012/01/18,1293.65002,1308.10999,1290.98999,1308.04004
2012/01/17,1290.21997,1303,1290.21997,1293.67004
2012/01/13,1294.81995,1294.81995,1277.57996,1289.08997
2012/01/12,1292.47998,1296.81995,1285.77002,1295.5
2012/01/11,1292.02002,1293.80005,1285.41003,1292.47998
2012/01/10,1280.77002,1296.45996,1280.77002,1292.07996
2012/01/09,1277.82996,1281.98999,1274.55005,1280.69995
2012/01/06,1280.93005,1281.83997,1273.33997,1277.81006
2012/01/05,1277.30005,1283.05005,1265.26001,1281.06006
2012/01/04,1277.03003,1278.72998,1268.09998,1277.30005
2012/01/03,1258.85999,1284.62,1258.85999,1277.06006
2011/12/30,1262.81995,1264.12,1257.45996,1257.59998
2011/12/29,1249.75,1263.54004,1249.75,1263.02002
2011/12/28,1265.38,1265.84998,1248.64001,1249.64001
2011/12/27,1265.02002,1269.37,1262.30005,1265.43005
2011/12/23,1254,1265.42004,1254,1265.32996
2011/12/22,1243.71997,1255.21997,1243.71997,1254
2011/12/21,1241.25,1245.08997,1229.51001,1243.71997
2011/12/20,1205.71997,1242.81995,1205.71997,1241.30005
2011/12/19,1219.73999,1224.56995,1202.37,1205.34998
2011/12/16,1216.08997,1231.04004,1215.19995,1219.66003
